0x7fbe9389ef51, 6, 0, 0, 0x7fbe9389ef70, 6
0x7fbe9389ef47, 6, 0, 6
0x7fbe9389ef24, 6, 0, 6
0x7fbe9389d25c, 6, 0, 0, 0x7fbe9389ef24, 6
0x7fbe9389d3d6, 6, 0, 0
0x7fbe938b064c, 6, 2, 4
0x7fbe938ae3ea, 6, 6, 0
0x7fbe9389d345, 6, 6, 0
0x7fbe9389c8a0, 6, 0, 0, 0x7fbe9389d1f1, 6
0x7fbe9389d340, 6, 0, 6
0x7fbe9389d1fd, 6, 6, 0
0x7fbe938b0683, 6, 0, 0, 0x7fbe938b0c40, 2, 0x7fbe938b1640, 1, 0x7fbe938b1500, 1, 0x7fbe938b1140, 1, 0x7fbe938b0ec0, 1
0x7fbe938b43a3, 6, 0, 0, 0x7fbe938a0e81, 1, 0x7fbe938a0759, 1, 0x7fbe938aaa92, 1, 0x7fbe938aaa8a, 1, 0x7fbe938a076c, 1, 0x7fbe938944fd, 1
0x7fbe938b439d, 6, 0, 6
0x7fbe93898734, 6, 1, 5
0x7fbe938b1a12, 6, 0, 0, 0x7fbe9389c395, 4, 0x7fbe938a3bdc, 2
0x7fbe9389d1b0, 6, 6, 0
0x7fbe803b83b6, 5, 0, 5
0x7fbe938ab60a, 5, 5, 0
0x7fbe93892e78, 5, 1, 4
0x7fbe938a1d64, 5, 3, 2
0x7fbe9389eca5, 5, 3, 2
0x7fbe938a3e9d, 5, 0, 0
0x7fbe938a3e90, 5, 0, 5
0x7fbe938a3ea8, 5, 5, 0
0x7fbe803b83af, 5, 0, 5
0x7fbe938b1a05, 5, 3, 2
0x7fbe803b83c8, 5, 3, 2
0x7fbe938b4636, 5, 3, 2
0x7fbe9389ed60, 5, 2, 3
0x7fbe93893f5a, 5, 1, 4
0x7fbe938b462c, 5, 0, 5
0x7fbe9389874b, 5, 4, 1
0x7fbe938b067c, 5, 0, 0, 0x7fbe938b1780, 1, 0x7fbe938b0d80, 1, 0x7fbe938b18c0, 1, 0x7fbe938b1000, 1, 0x7fbe938b0ec0, 1
0x7fbe9389c480, 5, 5, 0
0x7fbe938a2e61, 4, 0, 4
0x7fbe938a2e67, 4, 0, 4
0x55bcc060c193, 4, 3, 1
0x7fbe938b0caa, 4, 3, 1
0x7fbe938a2e70, 4, 3, 1
0x7fbe938b0c70, 4, 0, 4
0x7fbe938b0c40, 4, 0, 4
0x7fbe9389b4ed, 4, 0, 4
0x55bcc060c18a, 4, 4, 0
0x7fbe938b43be, 4, 2, 2
0x55bcc060c173, 4, 0, 0
0x7fbe9389b4e9, 4, 0, 4
0x7fbe938b0179, 4, 0, 0
0x7fbe938b067a, 4, 1, 3
0x7fbe9389b4f7, 4, 2, 2
0x7fbe93893f71, 4, 4, 0
0x7fbe9389b4c0, 4, 1, 3
0x7fbe8031fbf7, 4, 1, 3
0x7fbe938981c8, 4, 0, 4
0x7fbe8031fbf3, 4, 0, 4
0x7fbe938981b0, 4, 0, 4
0x7fbe9389c395, 4, 0, 4
0x7fbe9389c39d, 4, 0, 4
0x7fbe9389c3aa, 4, 1, 3
0x7fbe9389b169, 4, 1, 3
0x7fbe938b45a8, 4, 0, 0, 0x7fbe9389b169, 4
0x7fbe938aa7d0, 4, 4, 0
0x7fbe938a4590, 4, 0, 0
0x7fbe938a3dd0, 4, 0, 4
0x7fbe938a3dfa, 4, 2, 2
0x7fbe9389e0b0, 4, 0, 4
0x7fbe9389e0c0, 4, 0, 4
0x7fbe93898440, 4, 1, 3
0x7fbe93894840, 4, 1, 3
0x7fbe93898600, 4, 1, 3
0x7fbe938a3f85, 4, 0, 4
0x7fbe938a3f91, 4, 4, 0
0x7fbe938a430c, 4, 0, 0
0x7fbe938a431d, 4, 0, 4
0x7fbe938a4330, 4, 2, 2
0x7fbe9389e0db, 4, 0, 0, 0x7fbe938989a1, 1, 0x7fbe93894492, 1, 0x7fbe938940c1, 1, 0x7fbe93892ffe, 1
0x7fbe938a43dc, 4, 1, 3
0x7fbe938a4299, 4, 0, 0, 0x7fbe938a459d, 4
0x7fbe938a459d, 4, 3, 1
0x7fbe938947ab, 4, 3, 1
0x7fbe938a1d46, 4, 1, 3
0x7fbe9389eea0, 4, 0, 4
0x7fbe93892e88, 4, 1, 3
0x7fbe938981e3, 4, 1, 3
0x7fbe9389ee96, 4, 0, 4
0x7fbe9389ee8c, 4, 0, 4
0x7fbe938941d4, 4, 1, 3
0x7fbe938a1850, 4, 1, 3
0x7fbe938a4438, 3, 3, 0
0x7fbe938a4432, 3, 0, 3
0x7fbe938a442f, 3, 3, 0
0x7fbe938a4294, 3, 3, 0
0x7fbe938a1861, 3, 2, 1
0x7fbe938a18b0, 3, 1, 2
0x7fbe938a427d, 3, 3, 0
0x7fbe8038ee38, 3, 1, 2
0x7fbe938947cf, 3, 0, 3
0x7fbe938947df, 3, 2, 1
0x7fbe938b43dc, 3, 0, 0, 0x7fbe938a1ccb, 2, 0x7fbe938a1cb2, 1
0x7fbe938a4570, 3, 3, 0
0x7fbe93892e9f, 3, 3, 0
0x7fbe93892cfe, 3, 2, 1
0x7fbe938a43ea, 3, 0, 0
0x7fbe938a1d64, 3, 3, 0
0x7fbe93892c5b, 3, 2, 1
0x7fbe8038eb80, 3, 1, 2
0x7fbe938a4370, 3, 2, 1
0x7fbe8038eb3e, 3, 3, 0
0x7fbe938a1d64, 3, 2, 1
0x7fbe93892160, 3, 0, 0, 0x7fbe93898a7e, 1, 0x7fbe93894512, 1, 0x7fbe93893d66, 1
0x7fbe938954e0, 3, 1, 2
0x7fbe8038ebf9, 3, 0, 0
0x7fbe938a1de0, 3, 2, 1
0x7fbe8038ebeb, 3, 0, 3
0x7fbe938a404b, 3, 2, 1
0x7fbe938a408d, 3, 0, 0
0x7fbe938a4085, 3, 0, 3
0x7fbe938a4070, 3, 0, 0
0x7fbe8038ebdd, 3, 0, 3
0x7fbe9389b175, 3, 0, 3
0x7fbe9389e193, 3, 1, 2
0x7fbe938a3f91, 3, 3, 0
0x7fbe938a3f85, 3, 0, 3
0x7fbe938a3f68, 3, 0, 3
0x7fbe938a3f5e, 3, 0, 3
0x7fbe9389b1ba, 3, 3, 0
0x7fbe9389b15b, 3, 0, 0
0x7fbe93892150, 3, 0, 0, 0x7fbe9389e193, 3
0x7fbe9389484c, 3, 2, 1
0x7fbe938a31f0, 3, 3, 0
0x7fbe9389e170, 3, 0, 0, 0x7fbe93892150, 3
0x7fbe938a3250, 3, 2, 1
0x7fbe9389e9f0, 3, 0, 3
0x7fbe938a0f00, 3, 0, 3
0x7fbe938a0f0e, 3, 1, 2
0x7fbe938a06dc, 3, 2, 1
0x7fbe938b3bf0, 3, 0, 3
0x7fbe9389ea22, 3, 0, 3
0x7fbe9389ea45, 3, 3, 0
0x7fbe938b3c17, 3, 1, 2
0x7fbe938a2f00, 3, 1, 2
0x7fbe938aa400, 3, 1, 2
0x7fbe938aa360, 3, 2, 1
0x7fbe9389ed10, 3, 2, 1
0x7fbe938a3be0, 3, 0, 0, 0x7fbe938a3ea8, 2, 0x7fbe9389b4e9, 1
0x7fbe938aa3be, 3, 1, 2
0x7fbe938aa510, 3, 3, 0
0x7fbe938a3bd1, 3, 0, 0
0x7fbe938b06a0, 3, 2, 1
0x7fbe938aa4bc, 3, 0, 0
0x7fbe938b067c, 3, 0, 0, 0x7fbe938b0c40, 2, 0x7fbe938b1500, 1
0x7fbe938aa38c, 3, 1, 2
0x7fbe938b464e, 3, 0, 0, 0x7fbe938aa331, 2, 0x7fbe938aa4cf, 1
0x7fbe938aa58a, 3, 3, 0
0x7fbe938aa580, 3, 0, 3
0x7fbe8031fbea, 3, 0, 0
0x7fbe9389e320, 3, 2, 1
0x7fbe9389e500, 3, 0, 0
0x7fbe9389ed87, 3, 3, 0
0x7fbe9389f2e0, 3, 1, 2
0x7fbe9389b4c9, 3, 0, 3
0x7fbe9389b4de, 3, 0, 0
0x7fbe8031fc08, 3, 2, 1
0x7fbe803b83d2, 3, 1, 2
0x7fbe803b83a5, 3, 0, 0
0x7fbe803b86b0, 3, 0, 0, 0x7fbe8031fba3, 1, 0x7fbe8031fb95, 1, 0x7fbe8031fb88, 1
0x7fbe803b86a0, 3, 0, 3
0x7fbe803b860f, 3, 3, 0
0x7fbe803b833f, 3, 0, 0, 0x7fbe803b860f, 3
0x7fbe803b843e, 3, 0, 0
0x7fbe938a07aa, 3, 2, 1
0x7fbe803b837e, 3, 1, 2
0x7fbe938a0706, 3, 2, 1
0x7fbe803b8377, 3, 0, 3
0x7fbe803b836e, 3, 0, 0
0x7fbe803b82b1, 3, 3, 0
0x7fbe803b82a7, 3, 0, 3
0x7fbe803b829e, 3, 0, 3
0x7fbe803b8307, 3, 3, 0
0x7fbe803b8302, 3, 0, 3
0x7fbe803b8300, 3, 0, 3
0x7fbe803b82e6, 3, 0, 3
0x7fbe803b82bc, 3, 3, 0
0x7fbe803b82b1, 3, 0, 3
0x7fbe803b82a7, 3, 0, 3
0x7fbe803b827d, 3, 0, 0
0x7fbe9389e290, 3, 0, 0
0x7fbe9389e284, 3, 0, 3
0x7fbe803b8248, 3, 0, 3
0x7fbe803b8240, 3, 0, 3
0x7fbe803b85ea, 3, 0, 0
0x7fbe803b85da, 3, 0, 3
0x7fbe803b85d3, 3, 0, 0
0x7fbe803b85a3, 3, 0, 0
0x7fbe803b8570, 3, 0, 3
0x7fbe938983a3, 3, 2, 1
0x7fbe93898492, 3, 3, 0
0x7fbe93898470, 3, 0, 0
0x7fbe9389845c, 3, 0, 3
0x7fbe938a2ca1, 3, 2, 1
0x7fbe938983c8, 3, 2, 1
0x7fbe938983b9, 3, 0, 3
0x7fbe93898608, 3, 2, 1
0x7fbe938a2b00, 3, 1, 2
0x7fbe9389edae, 3, 2, 1
0x7fbe9389ed9e, 3, 0, 3
0x7fbe9389ecf8, 3, 0, 0, 0x7fbe9389553a, 2, 0x7fbe93895c1e, 1
0x7fbe9389f7a9, 3, 3, 0
0x7fbe938b0243, 3, 0, 0, 0x7fbe9389f7a9, 3
0x7fbe938b023b, 3, 0, 3
0x7fbe938b0230, 3, 0, 0
0x7fbe938b01b0, 3, 3, 0
0x7fbe938b0179, 3, 0, 0
0x7fbe9389f799, 3, 0, 0
0x7fbe9389f770, 3, 0, 3
0x7fbe9389ebd4, 3, 2, 1
0x7fbe938b3e5e, 3, 0, 3
0x7fbe938b3ea2, 3, 0, 0, 0x7fbe9389e409, 1, 0x7fbe938b05d3, 1, 0x7fbe938aaa31, 1
0x7fbe9389ef3b, 3, 3, 0
0x7fbe93898243, 3, 3, 0
0x7fbe9389414f, 3, 3, 0
0x7fbe9389f84d, 3, 0, 0
0x7fbe9389e210, 3, 1, 2
0x7fbe93894130, 3, 1, 2
0x7fbe938941e4, 3, 1, 2
0x7fbe9389ef91, 3, 3, 0
0x7fbe93898080, 3, 1, 2
0x7fbe9389ee6b, 2, 0, 2
0x7fbe9389ee7f, 2, 0, 2
0x7fbe9389ee8c, 2, 0, 2
0x7fbe9389ee96, 2, 0, 2
0x7fbe9389eea0, 2, 0, 2
0x7fbe9389eec5, 2, 0, 2
0x7fbe93898099, 2, 2, 0
0x7fbe9389808e, 2, 0, 2
0x7fbe9389ee5b, 2, 0, 2
0x7fbe938a3280, 2, 0, 0, 0x7fbe938957a6, 1, 0x7fbe93897e04, 1
0x7fbe9389eef4, 2, 0, 0
0x7fbe93894142, 2, 1, 1
0x7fbe938a3214, 2, 2, 0
0x7fbe9389ce5c, 2, 0, 0
0x7fbe93894139, 2, 0, 2
0x7fbe938941fb, 2, 1, 1
0x7fbe93899810, 2, 1, 1
0x7fbe93899679, 2, 2, 0
0x7fbe93899664, 2, 0, 2
0x7fbe9389963b, 2, 0, 0
0x7fbe9389962d, 2, 0, 2
0x7fbe93894201, 2, 2, 0
0x7fbe938995f9, 2, 2, 0
0x7fbe938995ec, 2, 0, 2
0x7fbe938995db, 2, 0, 2
0x7fbe938995cb, 2, 0, 2
0x7fbe938995c1, 2, 0, 2
0x7fbe9389cb37, 2, 2, 0
0x7fbe9389e248, 2, 0, 0
0x7fbe93898564, 2, 0, 0
0x7fbe9389ecc1, 2, 0, 2
0x7fbe9389ecd2, 2, 0, 2
0x7fbe93897990, 2, 2, 0
0x7fbe93897ad0, 2, 2, 0
0x7fbe93897b48, 2, 2, 0
0x7fbe9389ec47, 2, 1, 1
0x7fbe8039c4d0, 2, 0, 2
0x7fbe938aa7b6, 2, 2, 0
0x7fbe8039c4d6, 2, 0, 2
0x7fbe8039c4db, 2, 0, 0, 0x7fbe9389ec93, 2
0x7fbe9389ec93, 2, 1, 1
0x7fbe803b8ce0, 2, 0, 0, 0x7fbe9389ec93, 2
0x7fbe9389ec93, 2, 2, 0
0x7fbe803b87e0, 2, 0, 0, 0x7fbe9389ec93, 2
0x7fbe9389ec93, 2, 2, 0
0x7fbe8039b670, 2, 0, 0, 0x7fbe9389ec93, 2
0x7fbe9389ec93, 2, 2, 0
0x7fbe803b8db0, 2, 2, 0
0x7fbe803b8e08, 2, 0, 0, 0x7fbe9389ec93, 2
0x7fbe9389ec93, 2, 2, 0
0x7fbe938afe33, 2, 0, 0, 0x7fbe93898960, 1, 0x7fbe938a3960, 1
0x7fbe938afe2b, 2, 0, 2
0x7fbe938afe20, 2, 0, 0
0x7fbe93897b7d, 2, 0, 2
0x7fbe93897b8b, 2, 0, 0
0x7fbe93897bab, 2, 0, 2
0x7fbe93897bb4, 2, 1, 1
0x7fbe93897b32, 2, 0, 0, 0x7fbe9389857c, 2
0x7fbe9389e3a1, 2, 1, 1
0x7fbe9389e36c, 2, 0, 2
0x7fbe938afd41, 2, 0, 0, 0x7fbe93898037, 1, 0x7fbe938a3941, 1
0x7fbe9389ee52, 2, 0, 2
0x7fbe9389e25a, 2, 0, 0
0x7fbe9389553a, 2, 1, 1
0x7fbe9389eb00, 2, 0, 2
0x7fbe9389eb21, 2, 0, 2
0x7fbe9389eb52, 2, 1, 1
0x7fbe9389ebaf, 2, 2, 0
0x7fbe9389857c, 2, 0, 2
0x7fbe93898584, 2, 0, 0
0x7fbe9389ece8, 2, 2, 0
0x7fbe938afd39, 2, 0, 2
0x7fbe938b1500, 2, 0, 2
0x7fbe938b1530, 2, 0, 2
0x7fbe938afd32, 2, 0, 0
0x7fbe938b156a, 2, 2, 0
0x7fbe9389ee48, 2, 0, 2
0x7fbe938a2b32, 2, 1, 1
0x7fbe938a2ba3, 2, 0, 0, 0x7fbe938a2ca1, 2
0x7fbe9389ee01, 2, 0, 2
0x7fbe938a2c80, 2, 0, 2
0x7fbe938a2c94, 2, 0, 0
